Name,Team,player,HR,R,RBI,SB,OBP,W,SV,HLD,SO,WHIP,ERA,ADP,MinDP,MaxDP,C,1B,2B,3B,SS,INF,OF,UT,P
Yan Gomes,CHC,Yan Gomes (CHC),9,36,42,1,0.297,0,0,0,0,0,0,358.13,233,360,1,0,0,0,0,0,0,1,0
Brandon Drury,LAA,Brandon Drury (LAA),19,56,70,1,0.295,0,0,0,0,0,0,223.31,169,293,0,1,1,0,0,1,0,1,0
Connor Wong,BOS,Connor Wong (BOS),11,46,43,6,0.296,0,0,0,0,0,0,350.55,204,360,1,0,0,0,0,0,0,1,0
Ryan O'Hearn,BAL,Ryan O'Hearn (BAL),18,48,60,3,0.307,0,0,0,0,0,0,359.38,281,357,0,1,0,0,0,1,1,1,0
Jon Berti,NYY,Jon Berti (NYY),7,44,34,16,0.314,0,0,0,0,0,0,360.22,325,359,0,0,0,1,1,1,0,1,0
Forrest Wall,ATL,Forrest Wall (ATL),5,54,45,33,0.31,0,0,0,0,0,0,360.94,353,358,0,0,0,0,0,0,1,1,0
Anthony Rendon,LAA,Anthony Rendon (LAA),6,27,28,1,0.361,0,0,0,0,0,0,359.95,301,360,0,0,0,1,0,1,0,1,0
Joc Pederson,ARI,Joc Pederson (ARI),16,55,53,1,0.343,0,0,0,0,0,0,360.17,313,355,0,0,0,0,0,0,1,1,0
Adam Duvall,ATL,Adam Duvall (ATL),21,47,64,3,0.283,0,0,0,0,0,0,359.69,319,356,0,0,0,0,0,0,1,1,0
René Pinto,TBR,Rene Pinto (TBR),12,33,44,1,0.268,0,0,0,0,0,0,357.12,254,360,1,0,0,0,0,0,0,1,0
Edward Olivares,PIT,Edward Olivares (PIT),12,55,47,10,0.326,0,0,0,0,0,0,360.77,341,354,0,0,0,0,0,0,1,1,0
Hunter Renfroe,KCR,Hunter Renfroe (KCR),19,61,62,1,0.311,0,0,0,0,0,0,356.15,202,359,0,0,0,0,0,0,1,1,0
Willi Castro,MIN,Willi Castro (MIN),10,59,48,20,0.306,0,0,0,0,0,0,307.36,222,358,0,0,0,1,0,1,1,1,0
Johan Rojas,PHI,Johan Rojas (PHI),6,66,53,28,0.285,0,0,0,0,0,0,354.32,214,357,0,0,0,0,0,0,1,1,0
Giancarlo Stanton,NYY,Giancarlo Stanton (NYY),25,48,69,0,0.314,0,0,0,0,0,0,247.91,154,329,0,0,0,0,0,0,1,1,0
Dominic Canzone,SEA,Dominic Canzone (SEA),17,59,61,5,0.298,0,0,0,0,0,0,360.41,329,354,0,0,0,0,0,0,1,1,0
Mitch Haniger,SEA,Mitch Haniger (SEA),17,56,57,1,0.301,0,0,0,0,0,0,335.01,240,357,0,0,0,0,0,0,1,1,0
Colson Montgomery,CHW,Colson Montgomery (CHW),8,42,42,1,0.33,0,0,0,0,0,0,360.95,353,353,0,0,0,0,1,1,0,1,0
Carlos Santana,MIN,Carlos Santana (MIN),17,59,64,3,0.324,0,0,0,0,0,0,360.71,339,358,0,1,0,0,0,1,0,1,0
Sean Bouchard,COL,Sean Bouchard (COL),12,45,46,5,0.336,0,0,0,0,0,0,360.7,342,345,0,0,0,0,0,0,1,1,0
Joey Meneses,WSN,Joey Meneses (WSN),19,61,81,1,0.312,0,0,0,0,0,0,358.64,294,360,0,0,0,0,0,0,0,1,0
Miguel Andujar,OAK,Miguel Andujar (OAK),12,51,51,5,0.306,0,0,0,0,0,0,360.81,331,358,0,0,0,0,0,0,1,1,0
Brenton Doyle,COL,Brenton Doyle (COL),14,59,61,18,0.28,0,0,0,0,0,0,351.63,272,360,0,0,0,0,0,0,1,1,0
Enrique Hernández,LAD,Enrique Hernandez (LAD),12,57,57,2,0.295,0,0,0,0,0,0,360.97,358,359,0,0,1,0,1,1,1,1,0
Whit Merrifield,PHI,Whit Merrifield (PHI),10,66,64,21,0.3,0,0,0,0,0,0,284.42,191,359,0,0,1,0,0,1,1,1,0
Adalberto Mondesi,BOS,Adalberto Mondesi (BOS),5,25,25,15,0.277,0,0,0,0,0,0,360.79,324,324,0,0,0,0,1,1,0,1,0
Jarred Kelenic,ATL,Jarred Kelenic (ATL),15,59,70,13,0.315,0,0,0,0,0,0,253.65,93,359,0,0,0,0,0,0,1,1,0
Isiah Kiner-Falefa,TOR,Isiah Kiner-Falefa (TOR),5,52,46,17,0.305,0,0,0,0,0,0,360.36,324,341,0,0,0,1,0,1,1,1,0
Mickey Moniak,LAA,Mickey Moniak (LAA),18,50,58,6,0.277,0,0,0,0,0,0,358.3,294,360,0,0,0,0,0,0,1,1,0
Lawrence Butler,OAK,Lawrence Butler (OAK),13,60,55,13,0.285,0,0,0,0,0,0,360.55,331,358,0,0,0,0,0,0,1,1,0
Harold Ramírez,TBR,Harold Ramirez (TBR),9,46,56,4,0.319,0,0,0,0,0,0,360.77,325,357,0,0,0,0,0,0,0,1,0
Nelson Velázquez,KCR,Nelson Velazquez (KCR),20,62,66,8,0.301,0,0,0,0,0,0,315.68,206,356,0,0,0,0,0,0,1,1,0
Mauricio Dubón,HOU,Mauricio Dubon (HOU),9,59,50,6,0.3,0,0,0,0,0,0,360.73,313,313,0,0,1,0,0,1,1,1,0
Blaze Alexander,ARI,Blaze Alexander (ARI),8,41,44,4,0.297,0,0,0,0,0,0,360.74,315,315,0,0,0,0,1,1,0,1,0
Jacob Hurtubise,CIN,Jacob Hurtubise (CIN),3,65,47,22,0.359,0,0,0,0,0,0,360.81,339,350,0,0,0,0,0,0,1,1,0
Andrew McCutchen,PIT,Andrew McCutchen (PIT),12,53,43,7,0.339,0,0,0,0,0,0,360.84,340,353,0,0,0,0,0,0,0,1,0
Alex Kirilloff,MIN,Alex Kirilloff (MIN),12,42,53,2,0.319,0,0,0,0,0,0,341.96,247,359,0,1,0,0,0,1,1,1,0
Nick Castellanos,PHI,Nick Castellanos (PHI),23,72,85,7,0.306,0,0,0,0,0,0,110.05,64,150,0,0,0,0,0,0,1,1,0
Kris Bryant,COL,Kris Bryant (COL),13,53,47,2,0.351,0,0,0,0,0,0,252.18,171,309,0,0,0,0,0,0,1,1,0
Liover Peguero,PIT,Liover Peguero (PIT),11,62,60,17,0.282,0,0,0,0,0,0,360.66,332,352,0,0,1,0,1,1,0,1,0
Rowdy Tellez,PIT,Rowdy Tellez (PIT),20,45,61,1,0.32,0,0,0,0,0,0,360.89,342,342,0,1,0,0,0,1,0,1,0
J.D. Martinez,NYM,J.D. Martinez (NYM),19,58,63,1,0.306,0,0,0,0,0,0,257.47,149,333,0,0,0,0,0,0,0,1,0
Blake Sabol,SFG,Blake Sabol (SFG),10,40,52,4,0.296,0,0,0,0,0,0,360.91,349,358,1,0,0,0,0,0,1,1,0
Tyler Wade,SDP,Tyler Wade (SDP),4,55,33,25,0.304,0,0,0,0,0,0,360.91,345,345,0,0,0,1,1,1,0,1,0
José Azocar,SDP,Jose Azocar (SDP),6,44,39,18,0.278,0,0,0,0,0,0,360.98,357,357,0,0,0,0,0,0,1,1,0
Dylan Crews,WSN,Dylan Crews (WSN),4,20,21,2,0.287,0,0,0,0,0,0,358.71,254,358,0,0,0,0,0,0,1,1,0
Jurickson Profar,SDP,Jurickson Profar (SDP),10,59,49,4,0.322,0,0,0,0,0,0,360.8,326,326,0,0,0,0,0,0,1,1,0
Elehuris Montero,COL,Elehuris Montero (COL),20,59,71,0,0.31,0,0,0,0,0,0,359.97,299,360,0,1,0,0,0,1,0,1,0
Spencer Jones,NYY,Spencer Jones (NYY),13,56,59,22,0.266,0,0,0,0,0,0,360.44,311,313,0,0,0,0,0,0,1,1,0
MJ Melendez,KCR,MJ Melendez (KCR),23,73,72,4,0.326,0,0,0,0,0,0,279.78,233,357,0,0,0,0,0,0,1,1,0
Eddie Rosario,WSN,Eddie Rosario (WSN),17,51,57,5,0.291,0,0,0,0,0,0,360.17,332,360,0,0,0,0,0,0,1,1,0
Charlie Blackmon,COL,Charlie Blackmon (COL),9,53,52,3,0.339,0,0,0,0,0,0,359.38,297,354,0,0,0,0,0,0,1,1,0
Chase DeLauter,CLE,Chase DeLauter (CLE),3,26,28,3,0.311,0,0,0,0,0,0,358.81,82,357,0,0,0,0,0,0,1,1,0
Elias Díaz,COL,Elias Diaz (COL),12,41,52,0,0.309,0,0,0,0,0,0,270.51,190,351,1,0,0,0,0,0,0,1,0
Trey Lipscomb,WSN,Trey Lipscomb (WSN),9,49,54,6,0.266,0,0,0,0,0,0,360.28,235,235,0,0,0,1,0,1,0,1,0
Tommy Pham,FA,Tommy Pham (FA),11,57,51,14,0.326,0,0,0,0,0,0,354.57,250,360,0,0,0,0,0,0,1,1,0
Luke Raley,SEA,Luke Raley (SEA),15,51,51,10,0.319,0,0,0,0,0,0,345.22,228,359,0,1,0,0,0,1,1,1,0
Aaron Nola,PHI,Aaron Nola (PHI),0,0,0,0,0,12,0,0,188,1.11,3.84,56.64,38,81,0,0,0,0,0,0,0,0,1
Spencer Strider,ATL,Spencer Strider (ATL),0,0,0,0,0,15,0,0,234,1.06,3.28,4.77,1,12,0,0,0,0,0,0,0,0,1
Zack Wheeler,PHI,Zack Wheeler (PHI),0,0,0,0,0,11,0,0,172,1.18,3.61,23.79,11,33,0,0,0,0,0,0,0,0,1
Logan Webb,SFG,Logan Webb (SFG),0,0,0,0,0,13,0,0,166,1.16,3.33,50.11,36,68,0,0,0,0,0,0,0,0,1
Corbin Burnes,BAL,Corbin Burnes (BAL),0,0,0,0,0,10,0,0,191,1.12,3.46,20.35,9,32,0,0,0,0,0,0,0,0,1
Luis Castillo,SEA,Luis Castillo (SEA),0,0,0,0,0,12,0,0,187,1.12,3.27,29.78,13,39,0,0,0,0,0,0,0,0,1
Yoshinobu Yamamoto,LAD,Yoshinobu Yamamoto (LAD),0,0,0,0,0,14,0,0,168,0.97,3.63,43.55,23,66,0,0,0,0,0,0,0,0,1
Kevin Gausman,TOR,Kevin Gausman (TOR),0,0,0,0,0,12,0,0,184,1.17,3.46,42.46,25,70,0,0,0,0,0,0,0,0,1
Pablo López,MIN,Pablo Lopez (MIN),0,0,0,0,0,10,0,0,189,1.13,3.68,36.1,25,48,0,0,0,0,0,0,0,0,1
Gerrit Cole,NYY,Gerrit Cole (NYY),0,0,0,0,0,11,0,0,201,1.12,3.53,157.78,8,340,0,0,0,0,0,0,0,0,1
George Kirby,SEA,George Kirby (SEA),0,0,0,0,0,12,0,0,151,1.13,3.48,34.85,23,47,0,0,0,0,0,0,0,0,1
Dylan Cease,SDP,Dylan Cease (SDP),0,0,0,0,0,10,0,0,204,1.24,3.58,92.1,60,139,0,0,0,0,0,0,0,0,1
Zach Eflin,TBR,Zach Eflin (TBR),0,0,0,0,0,12,0,0,143,1.09,3.37,73.55,54,99,0,0,0,0,0,0,0,0,1
Walker Buehler,LAD,Walker Buehler (LAD),0,0,0,0,0,10,0,0,150,1.11,3.56,191.8,103,305,0,0,0,0,0,0,0,0,1
Jordan Montgomery,ARI,Jordan Montgomery (ARI),0,0,0,0,0,11,0,0,158,1.26,3.4,186.04,130,315,0,0,0,0,0,0,0,0,1
Framber Valdez,HOU,Framber Valdez (HOU),0,0,0,0,0,14,0,0,168,1.21,3.34,56.4,30,71,0,0,0,0,0,0,0,0,1
Logan Gilbert,SEA,Logan Gilbert (SEA),0,0,0,0,0,11,0,0,168,1.18,3.51,63.36,38,79,0,0,0,0,0,0,0,0,1
Triston McKenzie,CLE,Triston McKenzie (CLE),0,0,0,0,0,10,0,0,153,1.14,3.54,194.55,108,264,0,0,0,0,0,0,0,0,1
Shane Bieber,CLE,Shane Bieber (CLE),0,0,0,0,0,8,0,0,151,1.17,3.52,119.22,80,174,0,0,0,0,0,0,0,0,1
Kodai Senga,NYM,Kodai Senga (NYM),0,0,0,0,0,11,0,0,190,1.29,3.63,243.89,104,348,0,0,0,0,0,0,0,0,1
Shota Imanaga,CHC,Shota Imanaga (CHC),0,0,0,0,0,8,0,0,146,1.2,3.55,151.3,108,185,0,0,0,0,0,0,0,0,1
Max Fried,ATL,Max Fried (ATL),0,0,0,0,0,11,0,0,118,1.19,3.27,52.72,38,71,0,0,0,0,0,0,0,0,1
Zac Gallen,ARI,Zac Gallen (ARI),0,0,0,0,0,13,0,0,175,1.18,3.57,42.9,27,65,0,0,0,0,0,0,0,0,1
Blake Snell,SFG,Blake Snell (SFG),0,0,0,0,0,12,0,0,199,1.33,3.52,71.84,36,121,0,0,0,0,0,0,0,0,1
Freddy Peralta,MIL,Freddy Peralta (MIL),0,0,0,0,0,10,0,0,173,1.17,3.86,53.82,37,73,0,0,0,0,0,0,0,0,1
Chris Bassitt,TOR,Chris Bassitt (TOR),0,0,0,0,0,12,0,0,149,1.2,3.84,128.88,87,177,0,0,0,0,0,0,0,0,1
Bobby Miller,LAD,Bobby Miller (LAD),0,0,0,0,0,11,0,0,128,1.16,3.74,64.76,20,88,0,0,0,0,0,0,0,0,1
Mitch Keller,PIT,Mitch Keller (PIT),0,0,0,0,0,9,0,0,158,1.3,4.11,159.36,85,205,0,0,0,0,0,0,0,0,1
Jesús Luzardo,MIA,Jesus Luzardo (MIA),0,0,0,0,0,8,0,0,173,1.24,3.88,78.78,56,104,0,0,0,0,0,0,0,0,1
Justin Steele,CHC,Justin Steele (CHC),0,0,0,0,0,10,0,0,139,1.25,3.64,94.47,65,121,0,0,0,0,0,0,0,0,1
Brandon Pfaadt,ARI,Brandon Pfaadt (ARI),0,0,0,0,0,9,0,0,143,1.21,3.97,202.18,163,251,0,0,0,0,0,0,0,0,1
Andrew Abbott,CIN,Andrew Abbott (CIN),0,0,0,0,0,8,0,0,156,1.3,4.41,290.36,187,352,0,0,0,0,0,0,0,0,1
Eury Pérez,MIA,Eury Perez (MIA),0,0,0,0,0,7,0,0,137,1.19,3.63,175.79,56,347,0,0,0,0,0,0,0,0,1
Joe Ryan,MIN,Joe Ryan (MIN),0,0,0,0,0,10,0,0,156,1.15,4.01,86.37,64,116,0,0,0,0,0,0,0,0,1
Lucas Giolito,BOS,Lucas Giolito (BOS),0,0,0,0,0,10,0,0,173,1.34,4.51,349.16,180,293,0,0,0,0,0,0,0,0,1
Eduardo Rodriguez,ARI,Eduardo Rodriguez (ARI),0,0,0,0,0,11,0,0,135,1.29,3.65,255.84,151,359,0,0,0,0,0,0,0,0,1
Yu Darvish,SDP,Yu Darvish (SDP),0,0,0,0,0,10,0,0,140,1.14,3.96,168.48,131,207,0,0,0,0,0,0,0,0,1
Alex Cobb,SFG,Alex Cobb (SFG),0,0,0,0,0,7,0,0,121,1.39,3.84,357.55,294,358,0,0,0,0,0,0,0,0,1
Joe Musgrove,SDP,Joe Musgrove (SDP),0,0,0,0,0,10,0,0,133,1.14,3.38,100.2,73,148,0,0,0,0,0,0,0,0,1
José Berríos,TOR,Jose Berrios (TOR),0,0,0,0,0,11,0,0,161,1.23,4.12,158.6,109,200,0,0,0,0,0,0,0,0,1
Max Scherzer,TEX,Max Scherzer (TEX),0,0,0,0,0,9,0,0,149,1.16,3.85,326.59,220,360,0,0,0,0,0,0,0,0,1
Tarik Skubal,DET,Tarik Skubal (DET),0,0,0,0,0,6,0,0,108,1.14,3.65,41.2,25,53,0,0,0,0,0,0,0,0,1
Carlos Rodón,NYY,Carlos Rodon (NYY),0,0,0,0,0,9,0,0,132,1.13,3.86,139.4,85,205,0,0,0,0,0,0,0,0,1
Tyler Glasnow,LAD,Tyler Glasnow (LAD),0,0,0,0,0,10,0,0,147,1.14,3.58,35.11,19,48,0,0,0,0,0,0,0,0,1
Sonny Gray,STL,Sonny Gray (STL),0,0,0,0,0,8,0,0,134,1.22,3.56,138.37,98,206,0,0,0,0,0,0,0,0,1
Kyle Bradish,BAL,Kyle Bradish (BAL),0,0,0,0,0,10,0,0,148,1.23,3.71,334.24,216,360,0,0,0,0,0,0,0,0,1
Tanner Bibee,CLE,Tanner Bibee (CLE),0,0,0,0,0,8,0,0,140,1.24,3.81,110.01,79,140,0,0,0,0,0,0,0,0,1
Hunter Greene,CIN,Hunter Greene (CIN),0,0,0,0,0,9,0,0,169,1.17,4.31,138.06,89,204,0,0,0,0,0,0,0,0,1
Clayton Kershaw,LAD,Clayton Kershaw (LAD),0,0,0,0,0,10,0,0,115,1.15,3.46,359.12,282,358,0,0,0,0,0,0,0,0,1
Brayan Bello,BOS,Brayan Bello (BOS),0,0,0,0,0,11,0,0,134,1.41,4.28,211.97,168,262,0,0,0,0,0,0,0,0,1
Grayson Rodriguez,BAL,Grayson Rodriguez (BAL),0,0,0,0,0,7,0,0,153,1.2,4.06,63.41,40,83,0,0,0,0,0,0,0,0,1
Patrick Sandoval,LAA,Patrick Sandoval (LAA),0,0,0,0,0,9,0,0,142,1.35,4,360.15,316,359,0,0,0,0,0,0,0,0,1
Bailey Ober,MIN,Bailey Ober (MIN),0,0,0,0,0,8,0,0,141,1.2,3.98,116.6,92,154,0,0,0,0,0,0,0,0,1
Dean Kremer,BAL,Dean Kremer (BAL),0,0,0,0,0,9,0,0,132,1.27,3.86,307.89,191,355,0,0,0,0,0,0,0,0,1
Jon Gray,TEX,Jon Gray (TEX),0,0,0,0,0,7,0,0,131,1.26,4.25,298.64,243,359,0,0,0,0,0,0,0,0,1
Bryce Miller,SEA,Bryce Miller (SEA),0,0,0,0,0,8,0,0,121,1.18,3.88,160.45,121,201,0,0,0,0,0,0,0,0,1
Graham Ashcraft,CIN,Graham Ashcraft (CIN),0,0,0,0,0,6,0,0,111,1.35,4.81,357.36,279,358,0,0,0,0,0,0,0,0,1
Jacob deGrom,TEX,Jacob deGrom (TEX),0,0,0,0,0,5,0,0,95,0.96,2.89,356.6,100,360,0,0,0,0,0,0,0,0,1
Justin Verlander,HOU,Justin Verlander (HOU),0,0,0,0,0,11,0,0,119,1.25,3.85,175.24,113,251,0,0,0,0,0,0,0,0,1
Ranger Suárez,PHI,Ranger Suarez (PHI),0,0,0,0,0,7,0,0,114,1.34,4.02,321.28,229,360,0,0,0,0,0,0,0,0,1
Reid Detmers,LAA,Reid Detmers (LAA),0,0,0,0,0,6,0,0,143,1.27,4.28,232.63,186,304,0,0,0,0,0,0,0,0,1
Charlie Morton,ATL,Charlie Morton (ATL),0,0,0,0,0,12,0,0,166,1.32,4.09,216.34,132,265,0,0,0,0,0,0,0,0,1
Nestor Cortes,NYY,Nestor Cortes (NYY),0,0,0,0,0,6,0,1,99,1.16,3.86,214.51,164,259,0,0,0,0,0,0,0,0,1
Brady Singer,KCR,Brady Singer (KCR),0,0,0,0,0,7,0,0,131,1.31,4.47,356.79,222,357,0,0,0,0,0,0,0,0,1
Braxton Garrett,MIA,Braxton Garrett (MIA),0,0,0,0,0,7,0,0,125,1.29,4.02,266.96,176,360,0,0,0,0,0,0,0,0,1
Hunter Brown,HOU,Hunter Brown (HOU),0,0,0,0,0,11,0,1,139,1.29,4.06,151.31,109,191,0,0,0,0,0,0,0,0,1
Cristopher Sánchez,PHI,Cristopher Sanchez (PHI),0,0,0,0,0,6,0,1,124,1.27,4.36,206.01,151,251,0,0,0,0,0,0,0,0,1
Merrill Kelly,ARI,Merrill Kelly (ARI),0,0,0,0,0,9,0,0,132,1.27,3.97,138.52,97,175,0,0,0,0,0,0,0,0,1
Nathan Eovaldi,TEX,Nathan Eovaldi (TEX),0,0,0,0,0,8,0,0,119,1.26,4.12,192.09,130,249,0,0,0,0,0,0,0,0,1
MacKenzie Gore,WSN,MacKenzie Gore (WSN),0,0,0,0,0,7,0,0,129,1.34,4.27,257.17,177,315,0,0,0,0,0,0,0,0,1
Aaron Civale,TBR,Aaron Civale (TBR),0,0,0,0,0,6,0,0,111,1.18,3.94,189.52,144,224,0,0,0,0,0,0,0,0,1
Clarke Schmidt,NYY,Clarke Schmidt (NYY),0,0,0,0,0,7,0,0,129,1.29,4.41,329.95,233,360,0,0,0,0,0,0,0,0,1
Chris Sale,ATL,Chris Sale (ATL),0,0,0,0,0,6,0,0,112,1.2,3.84,95.73,68,124,0,0,0,0,0,0,0,0,1
Martín Pérez,PIT,Martin Perez (PIT),0,0,0,0,0,6,0,0,97,1.39,4.16,360.85,341,359,0,0,0,0,0,0,0,0,1
Taj Bradley,TBR,Taj Bradley (TBR),0,0,0,0,0,9,0,1,140,1.26,4.18,320.21,181,357,0,0,0,0,0,0,0,0,1
Robert Gasser,MIL,Robert Gasser (MIL),0,0,0,0,0,5,0,0,127,1.28,4.29,360.97,356,356,0,0,0,0,0,0,0,0,1
Frankie Montas,CIN,Frankie Montas (CIN),0,0,0,0,0,7,0,0,135,1.32,4.65,293.89,211,359,0,0,0,0,0,0,0,0,1
Taijuan Walker,PHI,Taijuan Walker (PHI),0,0,0,0,0,8,0,0,116,1.37,4.67,359.7,250,352,0,0,0,0,0,0,0,0,1
Garrett Whitlock,BOS,Garrett Whitlock (BOS),0,0,0,0,0,6,0,1,94,1.18,3.73,305.53,211,360,0,0,0,0,0,0,0,0,1
Bryce Elder,ATL,Bryce Elder (ATL),0,0,0,0,0,9,0,1,130,1.35,4.22,359.45,296,356,0,0,0,0,0,0,0,0,1
Lance Lynn,STL,Lance Lynn (STL),0,0,0,0,0,8,0,0,132,1.34,4.46,312.99,190,360,0,0,0,0,0,0,0,0,1
Miles Mikolas,STL,Miles Mikolas (STL),0,0,0,0,0,9,0,0,115,1.28,4.36,354.85,286,352,0,0,0,0,0,0,0,0,1
Jameson Taillon,CHC,Jameson Taillon (CHC),0,0,0,0,0,7,0,0,119,1.26,4.41,354.63,276,357,0,0,0,0,0,0,0,0,1
Logan Allen,CLE,Logan Allen (CLE),0,0,0,0,0,7,0,0,122,1.3,4.06,328.05,240,359,0,0,0,0,0,0,0,0,1
Louie Varland,MIN,Louie Varland (MIN),0,0,0,0,0,7,0,1,126,1.27,4.2,268.59,202,349,0,0,0,0,0,0,0,0,1
Trevor Rogers,MIA,Trevor Rogers (MIA),0,0,0,0,0,6,0,1,103,1.3,4.06,288.4,209,358,0,0,0,0,0,0,0,0,1
Gavin Stone,LAD,Gavin Stone (LAD),0,0,0,0,0,6,0,1,115,1.32,4.46,282.79,200,359,0,0,0,0,0,0,0,0,1
Marcus Stroman,NYY,Marcus Stroman (NYY),0,0,0,0,0,10,0,0,110,1.28,4.04,250.97,197,304,0,0,0,0,0,0,0,0,1
Dane Dunning,TEX,Dane Dunning (TEX),0,0,0,0,0,7,0,0,127,1.36,4.39,348.11,238,360,0,0,0,0,0,0,0,0,1
Steven Matz,STL,Steven Matz (STL),0,0,0,0,0,6,0,1,101,1.31,3.99,357.99,305,360,0,0,0,0,0,0,0,0,1
Bryan Woo,SEA,Bryan Woo (SEA),0,0,0,0,0,6,0,1,115,1.18,4.11,201.27,134,357,0,0,0,0,0,0,0,0,1
Ryne Nelson,ARI,Ryne Nelson (ARI),0,0,0,0,0,7,0,1,114,1.33,4.32,353.9,277,360,0,0,0,0,0,0,0,0,1
JP Sears,OAK,JP Sears (OAK),0,0,0,0,0,7,0,0,133,1.27,4.08,342.02,261,360,0,0,0,0,0,0,0,0,1
Kutter Crawford,BOS,Kutter Crawford (BOS),0,0,0,0,0,6,0,1,103,1.29,4.49,219.78,164,257,0,0,0,0,0,0,0,0,1
Cristian Javier,HOU,Cristian Javier (HOU),0,0,0,0,0,8,0,0,147,1.24,4.06,162.59,104,208,0,0,0,0,0,0,0,0,1
Mike Clevinger,CHW,Mike Clevinger (CHW),0,0,0,0,0,7,0,0,104,1.31,4.55,360.35,329,359,0,0,0,0,0,0,0,0,1
Kyle Hendricks,CHC,Kyle Hendricks (CHC),0,0,0,0,0,7,0,0,103,1.3,4.41,358.8,281,350,0,0,0,0,0,0,0,0,1
Kyle Gibson,STL,Kyle Gibson (STL),0,0,0,0,0,8,0,0,119,1.42,4.51,358.66,181,357,0,0,0,0,0,0,0,0,1
Cole Ragans,KCR,Cole Ragans (KCR),0,0,0,0,0,7,0,0,113,1.32,4.04,73.65,37,103,0,0,0,0,0,0,0,0,1
Paul Skenes,PIT,Paul Skenes (PIT),0,0,0,0,0,4,0,0,88,1.31,4.57,268.24,175,358,0,0,0,0,0,0,0,0,1
Reese Olson,DET,Reese Olson (DET),0,0,0,0,0,7,0,0,119,1.35,4.35,277.46,220,357,0,0,0,0,0,0,0,0,1
Jhony Brito,SDP,Jhony Brito (SDP),0,0,0,0,0,9,0,1,92,1.25,4.03,360.56,340,360,0,0,0,0,0,0,0,0,1
Jared Jones,PIT,Jared Jones (PIT),0,0,0,0,0,6,0,0,106,1.35,4.46,318.59,182,360,0,0,0,0,0,0,0,0,1
Chris Paddack,MIN,Chris Paddack (MIN),0,0,0,0,0,5,0,1,69,1.21,4.19,293.86,228,359,0,0,0,0,0,0,0,0,1
Cody Bradford,TEX,Cody Bradford (TEX),0,0,0,0,0,7,0,1,95,1.29,4.41,360.8,340,357,0,0,0,0,0,0,0,0,1
Sean Manaea,NYM,Sean Manaea (NYM),0,0,0,0,0,6,0,0,114,1.29,4.54,315.74,226,360,0,0,0,0,0,0,0,0,1
Griffin Canning,LAA,Griffin Canning (LAA),0,0,0,0,0,6,0,0,114,1.29,4.37,268.24,217,332,0,0,0,0,0,0,0,0,1
Matt Waldron,SDP,Matt Waldron (SDP),0,0,0,0,0,7,0,1,96,1.3,4.49,360.99,359,359,0,0,0,0,0,0,0,0,1
Erick Fedde,CHW,Erick Fedde (CHW),0,0,0,0,0,9,0,0,129,1.36,4.86,330.19,241,358,0,0,0,0,0,0,0,0,1
Edwin Díaz,NYM,Edwin Diaz (NYM),0,0,0,0,0,4,35,1,87,0.98,2.62,43.41,28,59,0,0,0,0,0,0,0,0,1
Nick Martinez,CIN,Nick Martinez (CIN),0,0,0,0,0,5,0,1,105,1.33,4.04,357.16,310,358,0,0,0,0,0,0,0,0,1
Yusei Kikuchi,TOR,Yusei Kikuchi (TOR),0,0,0,0,0,7,0,0,137,1.39,4.38,229.82,184,311,0,0,0,0,0,0,0,0,1
Gavin Williams,CLE,Gavin Williams (CLE),0,0,0,0,0,6,0,0,129,1.29,4.12,224.02,136,354,0,0,0,0,0,0,0,0,1
Kyle Harrison,SFG,Kyle Harrison (SFG),0,0,0,0,0,3,0,0,127,1.35,4.23,220.53,173,282,0,0,0,0,0,0,0,0,1
José Urquidy,HOU,Jose Urquidy (HOU),0,0,0,0,0,6,0,1,84,1.2,4.11,360.16,319,352,0,0,0,0,0,0,0,0,1
Emmet Sheehan,LAD,Emmet Sheehan (LAD),0,0,0,0,0,6,0,1,111,1.29,4.35,338.17,224,360,0,0,0,0,0,0,0,0,1
Josiah Gray,WSN,Josiah Gray (WSN),0,0,0,0,0,8,0,0,138,1.36,4.49,342.71,256,360,0,0,0,0,0,0,0,0,1
DL Hall,MIL,DL Hall (MIL),0,0,0,0,0,4,0,1,99,1.31,3.89,279.37,181,343,0,0,0,0,0,0,0,0,1
James Paxton,LAD,James Paxton (LAD),0,0,0,0,0,9,0,1,116,1.38,4.51,276.15,206,342,0,0,0,0,0,0,0,0,1
Nick Pivetta,BOS,Nick Pivetta (BOS),0,0,0,0,0,8,0,1,138,1.3,4.54,159.9,117,205,0,0,0,0,0,0,0,0,1
Jordan Wicks,CHC,Jordan Wicks (CHC),0,0,0,0,0,5,0,1,94,1.33,4.41,357.77,293,360,0,0,0,0,0,0,0,0,1
Kenta Maeda,DET,Kenta Maeda (DET),0,0,0,0,0,5,0,1,97,1.29,4.51,233.6,193,290,0,0,0,0,0,0,0,0,1
Sawyer Gipson-Long,DET,Sawyer Gipson-Long (DET),0,0,0,0,0,7,0,1,96,1.29,4.31,360.39,313,358,0,0,0,0,0,0,0,0,1
Tyler Wells,BAL,Tyler Wells (BAL),0,0,0,0,0,6,0,1,103,1.17,4.2,288.24,181,355,0,0,0,0,0,0,0,0,1
Alek Manoah,TOR,Alek Manoah (TOR),0,0,0,0,0,8,0,0,108,1.28,4.47,357.87,272,357,0,0,0,0,0,0,0,0,1
